ID;LOCATION;NAME;AREA
9466611;"59.386151;16.52963";Creep & Teddybear;Eskilstuna
9467148;"59.392678000000004;16.421726";Hällby Vattentorn;Eskilstuna
7594870;"59.358567;16.528232";Ett Riktigt Fotbollsfält;Eskilstuna
7594823;"59.375533;16.48496";Bell of Gredby;Eskilstuna
7594714;"59.37278;16.503719";Rinmanmonumentet;Eskilstuna
7594659;"59.370813;16.513797";Pin Point;Eskilstuna
16968638;"59.419993;16.472168";Holmberget Main;Eskilstuna
9466847;"59.394587;16.532759000000002";Avloppskonst;Eskilstuna
9466722;"59.38031;16.499734";Oxel;Eskilstuna
9467118;"59.379704;16.493195999999998";Hon som fångade blixten;Eskilstuna
