ID;LOCATION;NAME;AREA
4678897;"40.803146000000005;-73.97045999999999";Peter Jay Sharp Volunteer House;Manhattan
4662837;"40.804770000000005;-73.93798799999999";La Sinogoga;Manhattan
4629331;"40.621978;-74.022549";Tom McDonald Park;Manhattan
4685362;"40.713265;-73.79730500000001";Liberty;Manhattan
4649474;"40.855372;-74.121388";St Peter Catholic Church;Manhattan
4665587;"40.749683;-74.02595000000001";Maxwell House Coffee Plant;Manhattan
4632067;"40.615077;-73.98794099999999";Andy Cap Statue;Manhattan
4681500;"40.730203;-74.055363";Koch Memorial;Manhattan
1357176;"40.67379;-73.796259";Hope NYC Church;Manhattan
4678563;"40.752876;-74.009991";Long Time (Paul Ramirez);Manhattan
4636026;"40.689762;-73.957308";Lafayette Gardens Playground;Manhattan
4685637;"40.698767;-73.80882";Jamaica Station - AirTrain;Manhattan
4672018;"40.813645;-73.89133199999999";Fufidio Triangle;Manhattan
4683888;"40.786001999999996;-73.84916199999999";First Reformed Church, Built in 1872;Manhattan
4664889;"40.748846;-73.834326";Worlds Fair Marker Monument;Manhattan
4633563;"40.681729;-73.906057";Infant Jesus Community Garden;Manhattan
4630153;"40.634895;-74.111453";Iglesias Universal;Manhattan
4677285;"40.766186000000005;-73.783632";Stars and Stripes Mural;Manhattan
4632490;"40.673071;-73.93061499999999";Iglesia Pentecostal del Trunfo;Manhattan
4685102;"40.839514;-74.082946";Clock;Manhattan
4630193;"40.665661;-74.12126";Our Lady of Assumptions;Manhattan
4680450;"40.790766;-74.028257";Iglesia Bautista Reformada;Manhattan
4677609;"40.729763000000005;-74.004508";Mr. Dennehy's Den Pub;Manhattan
4680952;"40.716872;-74.012685";Time Is Running Out;Manhattan
3265205;"40.871744;-73.955278";Ferrari HQ;Manhattan
4683656;"40.816826;-73.847328";Leake & Watts Rock;Manhattan
1359404;"40.649648;-73.832587";Frank M Charles Memorial Park;Manhattan
4675579;"40.709051;-74.048596";Grove of Remberance;Manhattan
4678297;"40.772999;-73.784752";Bayside Fields;Manhattan
3737175;"40.69110499999999;-73.858678";St. Luke Lutheran Church;Manhattan
4679826;"40.827149999999996;-73.949598";Hands on Your Head;Manhattan
4676974;"40.824201;-74.099881";Rutherford's First Schoolhouse;Manhattan
4674949;"40.772509;-73.952758";E 79th Emerald Clock;Manhattan
4673261;"40.758990000000004;-73.968251";P. J. Clarke's;Manhattan
4636477;"40.674048;-73.960281";St. Theresa of Avila Church;Manhattan
4664816;"40.744018999999994;-73.840375";Festival Square Garden of Meditation;Manhattan
2822831;"40.890024;-73.877268";John H. Harbeck Mausoleum, Woo;Manhattan
4666760;"40.725539;-73.94426100000001";Msgr. McGolrick Park;Manhattan
2824595;"40.918856000000005;-73.79644499999999";New Rochelle SDA Church;Manhattan
4665426;"40.821011;-73.812491";Edgewater Park;Manhattan
4671520;"40.781718;-73.920603";Hellgate Bridge facing northea;Manhattan
3643863;"40.848228;-73.881027";Bronx Zoo - Congo Gorilla Forest;Manhattan
