ID;LOCATION;NAME;AREA
49657060;"64.201154;19.714401000000002";Travelmemory 1999;Vindeln
4965706001;"64.201806;19.719639";Kommunkontoret;Vindeln
4965706002;"64.210528;19.704806";The Mill At Renforsen;Vindeln
4965706003;"64.194556;19.703444";Vindelns Kapell;Vindeln
4965706004;"64.206417;19.717889";Torget Renforsskolan;Vindeln
4965706005;"64.208556;19.726167";Konstgräsplanen i Vindeln;Vindeln
