ID;LOCATION;NAME;AREA
12013051;"59.879192;17.62753";Domarringen Frisbeegolfbana;Uppsala
12012773;"59.858266;17.579629";Bell Tower;Uppsala
9670156;"59.855790999999996;17.680643";Vattenfalls Vattentorn;Uppsala
3690087;"59.813333;17.621958";Ringlek;Uppsala
12013102;"59.883035;17.661403";Utk Hallen;Uppsala
12012120;"59.885601;17.640701";Stencirklar;Uppsala
3690136;"59.78914;17.655896000000002";Flottsundskyrkan;Uppsala
12013301;"59.91315;17.575469";Ulva kvarn;Uppsala
3690160;"59.819131;17.684183";Danmarksvandringen Nr 13;Uppsala
9669760;"59.856589;17.65652";Bergsbrunnaparken;Uppsala
12012603;"59.858428;17.690457";Glaskorset;Uppsala
9670031;"59.871026;17.670894";Faces in Tree;Uppsala
3690279;"59.839107000000006;17.640577";Kronparken (Dag Hammarskölds väg);Uppsala
12011994;"59.871374;17.65732";Red Sculpture;Uppsala
3690066;"59.813775;17.667682";Minnessten av Johan Arrhenius;Uppsala
9669876;"59.865914;17.677639";Bollhunden;Uppsala
9670206;"59.854878;17.65065";Lindvalls Kaffe;Uppsala
12012525;"59.857355;17.570846";Vattentrappan;Uppsala
3690468;"59.817524999999996;17.776235";Linnés Hammarby;Uppsala
12011900;"59.87761;17.672531";Unika Miljöer;Uppsala
3689913;"59.842931;17.617841000000002";Stadsskogen Gläntan;Uppsala
3689772;"59.834796000000004;17.60763";Stadsskogen;Uppsala
12013205;"59.876022;17.686004";Vaksala Kyrka;Uppsala
3689923;"59.832096;17.690096";Danmarksvandringen;Uppsala
43179542;"59.949695;17.695764";Sunbeam Monument;Uppsala
36518801;"59.69189;17.611297";Castle Park;Uppsala
12011826;"59.877939999999995;17.641837000000002";Supergungan Brf Ling;Uppsala
36553298;"59.704792;17.624";Runsten;Uppsala
12012536;"59.854972;17.566257";Avfärd;Uppsala
12011895;"59.877985;17.667361";Varför;Uppsala
9669223;"59.868772;17.667979";Salabackekyrkan;Uppsala
3689538;"59.849919;17.63545";Paulus Kapellet;Uppsala
9669862;"59.858415;17.682149";Fyrislunds Station;Uppsala
9669496;"59.858098000000005;17.632566999999998";Cathedral of Uppsala;Uppsala
3690293;"59.837694;17.620528";Trollskogen;Uppsala
3689932;"59.838281;17.575995";Kulturoasen;Uppsala
49080922;"59.809544;17.628848";Gottsundakyrkans Klocktorn;Uppsala
3689695;"59.810876;17.698326";Sculpture in Sävja Uppsala;Uppsala
3689554;"59.848154;17.635113";Arm Art;Uppsala
3689946;"59.849132;17.705255";Iron Urn;Uppsala
3689595;"59.793624;17.775188";Historical Site - Mora Stenar;Uppsala
9670075;"59.863086;17.620124";Elisabethsjukhuset;Uppsala
36553282;"59.708315999999996;17.607908000000002";Flasta Och Sko;Uppsala
9669201;"59.853712;17.614666";Sankt Ansgars;Uppsala
36553339;"59.725531000000004;17.786603";Old Train Station Knivsta;Uppsala
3689726;"59.828435000000006;17.683802";En Älg Pang;Uppsala
12013164;"59.87836;17.682603";Upplands Runinskrifter 961;Uppsala
12013340;"59.884068;17.500385";Börje Church;Uppsala
3690123;"59.798224000000005;17.655978";Sunnerstakyrkan;Uppsala
3690118;"59.811654000000004;17.661935";Silvikum;Uppsala
12012803;"59.880461;17.656004";Gränby Ishall;Uppsala
9670247;"59.86591;17.64142";Enter to Play;Uppsala
12012983;"59.887753;17.6223";Rose on Top;Uppsala
36553307;"59.70576;17.622469";Välkommen Till Skohalvön;Uppsala
12012117;"59.893361;17.620601";Miren;Uppsala
36553338;"59.72689;17.787815";Knivsta Public Library;Uppsala
9670101;"59.858494;17.645537";Näckens Polska;Uppsala
3689829;"59.769337;17.562043";Hammarskog Herrgård;Uppsala
36553287;"59.703126999999995;17.622121";Wrangels Slott;Uppsala
3690347;"59.835446;17.663149";Uppsala Kungsäng;Uppsala
12012966;"59.888971;17.599477";JA 37 Viggen;Uppsala
3690331;"59.842479999999995;17.639788";Lampinjon;Uppsala
3689850;"59.848222;17.607882";Ekeby;Uppsala
9670244;"59.863559;17.645396";PaRad;Uppsala
245897;"59.946166;17.528961";Bälinge Kyrka;Uppsala
49123864;"59.863966000000005;17.734154";Danska stenen;Uppsala
3689818;"59.832674;17.622048";Stadsskogen SE;Uppsala
12013109;"59.886029;17.637362";Ödhumla och Särimner;Uppsala
36553317;"59.724413;17.776155";Art Wall of Angby;Uppsala
3690239;"59.846118;17.691653";Cows;Uppsala
12011896;"59.876763000000004;17.673208";Mehrad Khosravani;Uppsala
12012177;"59.883509;17.625308";What Does The Fox Say?;Uppsala
3689464;"59.814831999999996;17.658676";Veterinärmedicinskt och husdjursvetenskapligt centrum;Uppsala
3689654;"59.801405;17.660711";Sunnersta herrgård;Uppsala
9669908;"59.852545;17.62419";Vajjert Hus;Uppsala
9669744;"59.865141;17.629547";Svartbäckens Sim och Badinrättning;Uppsala
3689822;"59.831492;17.670064";Buketthästarna;Uppsala
9669238;"59.855171;17.631552";Carolina Rediviva;Uppsala
9669884;"59.86779;17.625048";Idunspången;Uppsala
3689551;"59.850986999999996;17.630527999999998";Dynamisk ro;Uppsala
9669797;"59.861221;17.665613999999998";Elephant;Uppsala
3689451;"59.814712;17.661951";The Sowing Man;Uppsala
9669736;"59.866586;17.632265";Blenda;Uppsala
3689991;"59.842642;17.54978";Gustav Wasa;Uppsala
3690059;"59.803913;17.609656";Tomtebo;Uppsala
3689840;"59.839197999999996;17.608019000000002";Norwell Form Function Träningspark;Uppsala
3689969;"59.848361;17.660054000000002";Suspended Cab Convertible;Uppsala
45058759;"59.711206;17.799159";Runsten Knivsta;Uppsala
12012607;"59.854842000000005;17.686853";Shurgard;Uppsala
12011847;"59.898727;17.630633";Östhögen;Uppsala
3689735;"59.826023;17.618878000000002";Svamptorget Fountain;Uppsala
9669789;"59.860607;17.66713";Koloniträdgården Flora;Uppsala
335487;"59.874534999999995;17.74398";Skölsta Station;Uppsala
3690017;"59.84817;17.771026";Vedyxa Runsten;Uppsala
3689780;"59.825744;17.61563";I Målarens Trädgård;Uppsala
9669603;"59.859349;17.631189";Folkvisan;Uppsala
9670027;"59.853851999999996;17.62705";Vågspel;Uppsala
49930183;"59.76372;17.576083";Hammarskogsbadet;Uppsala
3690143;"59.817607;17.612025";Pattons Hage;Uppsala
3689745;"59.82377;17.611050000000002";Tuppen;Uppsala
49892288;"59.838168;17.624696";Valltjärn;Uppsala
787543;"59.875108000000004;17.675441";Uppsala Stads Gräns;Uppsala
690578;"59.953887;17.695205";Lyckebokyrka;Uppsala
3690121;"59.796865000000004;17.662233";Vad Är Ett Barr;Uppsala
12012128;"59.874779000000004;17.623122";Statue near Torbjörnstorg;Uppsala
9669605;"59.858554;17.638929";Stora Torget;Uppsala
12012153;"59.871862;17.64451";Awesome Treefort;Uppsala
9670182;"59.853452000000004;17.642561";Pelle Svanslös;Uppsala
36553299;"59.704421;17.624024";Antoniuskors;Uppsala
3690259;"59.839342;17.647659";Ångströmlaboratoriet;Uppsala
3689720;"59.830177000000006;17.65085";Kronparken (Ulleråker);Uppsala
36553292;"59.703977;17.617829";Minnessten Magnus Brahe;Uppsala
3690165;"59.822757;17.682698";Årsringar;Uppsala
9669840;"59.85205;17.642775";Wooden Gentleman;Uppsala
9670060;"59.861077;17.627198";Lutande Tornet;Uppsala
620987;"59.873960000000004;17.637963";Uppsala Mosque;Uppsala
9669770;"59.857198;17.653145";En Baggis;Uppsala
9669948;"59.853298;17.626285";The Svedberg Laboratory;Uppsala
96699999;"59.869876;17.613492";Yoga Girl;Uppsala
88083607;"59.80947;17.615489";Gottsundagipens BMX-bana;Uppsala
66289920;"59.865907;17.684536";Fontänen Årsta centrum;Uppsala
999999999;"59.953730;17.607350";Ärentuna Prästgård;Uppsala
49015957;"59.957235;17.692612";Uppsala stadsgräns;Uppsala
3689677;"59.819739000000006;17.621714";Valsätrakyrkan;Uppsala
49014146;"60.040642999999996;17.671827";Tensta Kyrka;Vattholma
1999999999;"59.8772;17.6028";Librobäck Utegym;Uppsala
2000000000;"60.031251;17.550942";Furulidens lekplats;Uppsala
2000000001;"59.791095;17.639259";Gäddan Lurar i Vassen;Uppsala
2000000002;"59.8384401;17.6025549";Karlsro Scoutkår;Uppsala
3690090;"59.782751;17.626357";Skarholmen;Uppsala
2000000003;"59.846504;17.614008";Svan På Tak;Uppsala
2000000004;"59.837287;17.638845";Kronparken Östra;Uppsala
2000000005;"59.949169;17.530608";Bälinge Bibliotek;Uppsala
2000000006;"59.947345;17.545370";Bälinge Motionsspår;Uppsala
2000000007;"59.950290;17.539584";Sjungarbackens Lekplats;Uppsala
2000000008;"59.848391;17.655008";Anna Petrus Park;Uppsala
2000000009;"59.864230;17.698834";Däckpådäck;Uppsala
2000000010;"59.83688;17.59372";Kung Björns Bro;Uppsala
2000000011;"59.838291;17.658062";Kungsängens naturreservat;Uppsala
2000000012;"59.8664596;17.6047828";Concrete Queen;Stabby
12012678;"59.85499599999999;17.70984";Allianshallen;Uppsala
49932894;"59.862331999999995;17.686523";Fyrislundsgatan Lekplats;Uppsala
2000000013;"59.871940;17.674584";Solglitter, Ritargatan;Uppsala
2000000014;"59.885763;17.667688";Max Lekplats;Uppsala
2000000015;"59.8637463;17.6448528";Från Vår till Höst;Uppsala
2000000016;"59.8617969;17.6059797";Stabbylyckan;Uppsala
2000000017;"59.850191;17.550795";Rubinparken;Uppsala
2000000018;"60.029250;17.545955";Arena Svagströmsbolaget;Uppsala
2000000019;"60.023365;17.556904";Björklinge socken;Uppsala
2000000020;"60.026227;17.555287";Björklinge Bibliotek;Uppsala
2000000021;"60.025609;17.572605";Sandviksbadets camping;Uppsala
2000000022;"59.859594;17.618378";Manlig torso;Uppsala
2000000023;"59.849383;17.586391";Flogstaparken norra;Uppsala
2000000024;"59.8661334;17.6049595";Paraboltelefon;Uppsala
2000000025;"59.870614;17.674687";Portal of drama;Uppsala
2000000026;"59.83898;17.603945";Slö kossa;Uppsala
2000000027;"59.87047;17.6905";Timjansgatan Lekplats;Uppsala
2000000028;"59.86665;17.69087";Årstaparken;Uppsala
2000000029;"59.805514;17.626571";Jenny Lind Mural;Uppsala
2000000030;"59.826088;17.631286";Malma backe statue;Uppsala
2000000031;"59.834612;17.605767";Norby Soldattorp;Uppsala
2000000032;"59.856714;17.600551";Får I Hagen;Uppsala
2000000033;"59.833864;17.637211";Kronparken (Rosendal);Uppsala
2000000034;"59.851147;17.593835";Moral Mural in Flogsta;Uppsala
2000000035;"59.865439;17.590206";Hällbyobservatoriet;Uppsala
2000000036;"59.9589441;17.5840855";Snobben och Woodstock;Uppsala
2000000037;"59.8639140;17.6913180";Förgyllda detaljer på lekplats i Årsta;Uppsala
2000000038;"59.821764;17.625374";Nice Ice Arena;Uppsala
2000000039;"59.8922790;17.6356238";Yrsa fotbollsplaner;Uppsala
2000000040;"59.8204637;17.6562655";Wave mosaic mural;Uppsala
2000000041;"59.8261437;17.6309578";Malma Backe;Uppsala
2000000042;"59.847428;17.595113";Norra lekplatsen på Säves väg;Uppsala
2000000043;"59.81066;17.702919";Sävja Kulturcentrum;Uppsala
2000000044;"59.795047;17.661237";Getryggen;Uppsala
2000000045;"59.859979;17.622411";Biologiskt Museum;Uppsala
2000000046;"59.872073;17.695532";Årsta 4H gård;Uppsala
2000000047;"59.791976;17.616419";Strandpromenad skylt;Uppsala
2000000048;"59.877899;17.676441";Fototunnel;Uppsala
2000000049;"59.953122;17.696965";Parkourparken;Uppsala
2000000050;"59.840168;17.61506";Råstenen;Uppsala
2000000051;"59.875656;17.638303";Anders Diös Hallen;Uppsala
2000000052;"59.863402;17.694804";Red swings;Uppsala
2000000053;"59.849137;17.604228";Ekeby tenniscourt;Uppsala
2000000054;"59.859696;17.682481";Näckrosparken Gräsplan;Uppsala
2000000055;"59.846775;17.587290";Södra Flogstaparken;Uppsala
