ID;LOCATION;NAME;AREA
2502568;"48.875272;2.2781170000000004";Tombe Fontaine;Paris
49358818;"48.959129000000004;2.2396320000000003";La Poste;Paris
2485891;"48.882259;2.3691600000000004";Le Chat Et Le Croco;Paris
654652;"48.782506000000005;2.186394";Caserne Crs;Paris
3540100;"48.726856000000005;2.257095";Vive La France;Paris
2496554;"48.848273999999996;2.257606";Fontaine Porte d'Auteuil;Paris
2505596;"48.90318;2.2154640000000003";Bâtiment G;Paris
2509289;"48.807067;2.511387";To The Soldiers of French North Africa;Paris
2495740;"48.911387000000005;2.333475";Bibliothèque de Saint Ouen;Paris
2487002;"48.845367;2.3155099999999997";Necker - Art;Paris
2496307;"48.868271;2.437409";Tadouss;Paris
2491224;"48.901451;2.3424940000000003";Luffy;Paris
2502800;"48.873108;2.3331049999999998";Galeries Lafayette;Paris
3540237;"48.734916999999996;2.3097820000000002";L'amitié Des Hommes;Paris
2492514;"48.866203;2.352199";Former Félix Potin;Paris
2499249;"48.826457;2.2190380000000003";Le Pavillon De Breteuil;Paris
2500218;"48.835891;2.494577";Le Viaduc De Nogent Sur Marne;Paris
49255757;"48.804483000000005;2.284879";Jardin Dewoitine;Paris
30035333;"48.763572999999994;2.3085519999999997";Hommage Au Général Leclerc;Paris
559451;"48.788465;2.2150339999999997";Afpa Statue;Paris
993571;"48.780341;2.202469";Air De Jeux Morane Saulnier;Paris
654493;"48.778633;2.455018";Peinture Murale - Creteil Soleil;Paris
2501877;"48.898896;2.329427";Street Art Dolphin;Paris
2504855;"48.907638000000006;2.25916";Stèle du Parc des Bruyères;Paris
2509053;"48.884997000000006;2.184315";Rueil Malmaison Square Victor Schoelcher;Paris
2497235;"48.844585;2.412124";Le Poiseau;Paris
2503109;"48.819281000000004;2.4077640000000002";Fresque Toffoli;Paris
2950193;"49.003171;2.517696";Ancienne Arche;Paris
2949862;"48.997777;2.358711";St Brice;Paris
2506203;"48.883709;2.326826";Le Mery Paris;Paris
3540105;"48.720748;2.273203";Electrode;Paris
2499795;"48.79113;2.443644";Tours Du Montaigut;Paris
49358822;"48.931952;2.270539";Skatepark Parc Caillebotte;Paris
2492362;"48.855723000000005;2.371516";Boulangerie Baguette Sedaine;Paris
2506805;"48.888659;2.3563389999999997";Institut Des Cultures D'islam;Paris
2494857;"48.845163;2.33946";L'école Des Mines;Paris
2951860;"49.021857000000004;2.22933";Gare De Vaucelles;Paris
2503849;"48.807354;2.3915140000000004";Place Parmentier;Paris
2486373;"48.837411;2.3692729999999997";Château d'eau 13;Paris
2488963;"48.884727;2.310308";Ancienne Cheminée D'usine;Paris
2509218;"48.838246;2.523285";Square Du Colombier;Paris
2495128;"48.909532;2.30761";Building Hung Up High;Paris
2486801;"48.865569;2.374614";Space Invader Rouge Et Noir;Paris
2506596;"48.825829999999996;2.365146";Soucoupe Volante;Paris
2951351;"48.947990000000004;2.524272";Pompiers;Paris
3541342;"48.709477;2.3667949999999998";Circuit Patrimonial N3;Paris
2502078;"48.832643;2.325221";Piano En Métal;Paris
2502550;"48.876543000000005;2.281466";Monument au Maréchal Koenig (Porte Maillot);Paris
2499253;"48.826819;2.224529";Statue Troyon;Paris
2500116;"48.860518;2.5071440000000003";Notaire De Neuilly-Plaisance;Paris
2490469;"48.83896;2.289768";Papier Collé;Paris
2508412;"48.872612;2.242795";Avant poste de Longchamp;Paris
2950957;"48.94376;2.249978";Fontaine Wallace Menilmontant;Paris
2492716;"48.877942000000004;2.340875";Emblème De La FLP;Paris
2500568;"48.921944;2.489509";Plaque Albert Ballet;Paris
2502573;"48.8766;2.2803080000000002";La Levassor;Paris
2505446;"48.923163;2.2194130000000003";Léon De Bruxelles;Paris
2504489;"48.797102;2.2986150000000003";Plaque CDG;Paris
37012948;"48.852143;2.485428";Au General De Gaulle;Paris
2951670;"48.985898;2.23024";Vase Géant;Paris
2286477;"48.71479300000001;2.450967";Vieille Eglise;Paris
2489895;"48.861554;2.386549";Notre Dame Du Perpetuel Secours;Paris
2489406;"48.889713;2.329029";Sépulture De Jacques Offenbach;Paris
2499697;"48.923319;2.252604";Le vieux clocher de Colombes;Paris
2498168;"48.861724;2.230695";Hippodrome de Longchamp;Paris
2285876;"48.729782;2.498821";Château du bois de la grange;Paris
2500446;"48.840174;2.507341";Peinture De Rue;Paris
128599;"48.779179;2.5275519999999996";Roue à aube;Paris
2950800;"48.970150999999994;2.263792";Gare de Sannois;Paris
2500662;"48.797008;2.1752160000000003";Chêne De La Vierge Viroflay;Paris
2499925;"48.830032;2.475105";Chez Gégéne;Paris
3541460;"48.710296;2.3911390000000003";Ancienne Ferme Du Château D'athis;Paris
2508515;"48.885302;2.2352980000000002";Immeuble Surplombant La Voie Ferrée;Paris
3541947;"48.690718000000004;2.3331739999999996";Pyramide de la Zac;Paris
